Talmud		Rambam		SMG		ShuA		Tur		Talmud	Rambam	SMG	ShuA	Tur	Comments					
35a.32		מעשרות	4.17			י"ד	331.92	י"ד	331	http://www.sefaria.org/Beitzah.35a.32	sefaria.org/Mishneh_Torah,_Tithes.4.17		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.331.92	sefaria.org/Tur,_Yoreh_Deah.331		Beitzah.35a.32	Mishneh_Torah,_Tithes.4.17		Shulchan_Arukh,_Yoreh_De'ah.331.92	Tur,_Yoreh_Deah.331
35a.35		מעשרות	5.20			י"ד	331.114	י"ד	331	http://www.sefaria.org/Beitzah.35a.35	sefaria.org/Mishneh_Torah,_Tithes.5.20		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.331.114	sefaria.org/Tur,_Yoreh_Deah.331		Beitzah.35a.35	Mishneh_Torah,_Tithes.5.20		Shulchan_Arukh,_Yoreh_De'ah.331.114	Tur,_Yoreh_Deah.331
35a.35		מעשרות	5.23						0	http://www.sefaria.org/Beitzah.35a.35	sefaria.org/Mishneh_Torah,_Tithes.5.23					Beitzah.35a.35	Mishneh_Torah,_Tithes.5.23			
35a.40		מעשרות	3.3			י"ד	331.83	י"ד	331	http://www.sefaria.org/Beitzah.35a.40	sefaria.org/Mishneh_Torah,_Tithes.3.3		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.331.83	sefaria.org/Tur,_Yoreh_Deah.331		Beitzah.35a.40	Mishneh_Torah,_Tithes.3.3		Shulchan_Arukh,_Yoreh_De'ah.331.83	Tur,_Yoreh_Deah.331
35b.6		מעשרות	3.4			י"ד	331.83	י"ד	331	http://www.sefaria.org/Beitzah.35b.6	sefaria.org/Mishneh_Torah,_Tithes.3.4		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.331.83	sefaria.org/Tur,_Yoreh_Deah.331		Beitzah.35b.6	Mishneh_Torah,_Tithes.3.4		Shulchan_Arukh,_Yoreh_De'ah.331.83	Tur,_Yoreh_Deah.331
35b.17		מעשרות	5.4						0	http://www.sefaria.org/Beitzah.35b.17	sefaria.org/Mishneh_Torah,_Tithes.5.4					Beitzah.35b.17	Mishneh_Torah,_Tithes.5.4			
35b.19		שביתת יום טוב	5.5			א"ח	521.1	א"ח	521	http://www.sefaria.org/Beitzah.35b.19	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.5		sefaria.org/Shulchan_Arukh,_Orach_Chayim.521.1	sefaria.org/Tur,_Orach_Chaim.521		Beitzah.35b.19	Mishneh_Torah,_Rest_on_a_Holiday.5.5		Shulchan_Arukh,_Orach_Chayim.521.1	Tur,_Orach_Chaim.521
35b.19						א"ח	338.7	א"ח	338	http://www.sefaria.org/Beitzah.35b.19			sefaria.org/Shulchan_Arukh,_Orach_Chayim.338.7	sefaria.org/Tur,_Orach_Chaim.338		Beitzah.35b.19			Shulchan_Arukh,_Orach_Chayim.338.7	Tur,_Orach_Chaim.338
35b.20		שבת	25.23			א"ח	521.2	א"ח	521	http://www.sefaria.org/Beitzah.35b.20	sefaria.org/Mishneh_Torah,_Sabbath.25.23		sefaria.org/Shulchan_Arukh,_Orach_Chayim.521.2	sefaria.org/Tur,_Orach_Chaim.521		Beitzah.35b.20	Mishneh_Torah,_Sabbath.25.23		Shulchan_Arukh,_Orach_Chayim.521.2	Tur,_Orach_Chaim.521
35b.21		שבת	25.24			א"ח	338.8	א"ח	338	http://www.sefaria.org/Beitzah.35b.21	sefaria.org/Mishneh_Torah,_Sabbath.25.24		sefaria.org/Shulchan_Arukh,_Orach_Chayim.338.8	sefaria.org/Tur,_Orach_Chaim.338		Beitzah.35b.21	Mishneh_Torah,_Sabbath.25.24		Shulchan_Arukh,_Orach_Chayim.338.8	Tur,_Orach_Chaim.338
35b.21						א"ח	521.3	א"ח	521	http://www.sefaria.org/Beitzah.35b.21			sefaria.org/Shulchan_Arukh,_Orach_Chayim.521.3	sefaria.org/Tur,_Orach_Chaim.521		Beitzah.35b.21			Shulchan_Arukh,_Orach_Chayim.521.3	Tur,_Orach_Chaim.521
35b.29		ביאת מקדש	7.9	לאוין	308				0	http://www.sefaria.org/Beitzah.35b.29	sefaria.org/Mishneh_Torah,_Admission_into_the_Sanctuary.7.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.308				Beitzah.35b.29	Mishneh_Torah,_Admission_into_the_Sanctuary.7.9	Sefer_Mitzvot_Gadol,_Volume_One.308		
35b.35		נזירות	5.14						0	http://www.sefaria.org/Beitzah.35b.35	sefaria.org/Mishneh_Torah,_Nazariteship.5.14					Beitzah.35b.35	Mishneh_Torah,_Nazariteship.5.14			
35b.37		כלים	11.8						0	http://www.sefaria.org/Beitzah.35b.37	sefaria.org/Mishneh_Torah,_Vessels.11.8					Beitzah.35b.37	Mishneh_Torah,_Vessels.11.8			
35b.39		שבת	22.20	לאוין	65				0	http://www.sefaria.org/Beitzah.35b.39	sefaria.org/Mishneh_Torah,_Sabbath.22.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65				Beitzah.35b.39	Mishneh_Torah,_Sabbath.22.20	Sefer_Mitzvot_Gadol,_Volume_One.65		
35b.41		מתנות עניים	4.1						0	http://www.sefaria.org/Beitzah.35b.41	sefaria.org/Mishneh_Torah,_Gifts_to_the_Poor.4.1					Beitzah.35b.41	Mishneh_Torah,_Gifts_to_the_Poor.4.1			
35b.46		שבת	21.2	לאוין	65	א"ח	333.1	א"ח	333	http://www.sefaria.org/Beitzah.35b.46	sefaria.org/Mishneh_Torah,_Sabbath.21.2	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.333.1	sefaria.org/Tur,_Orach_Chaim.333		Beitzah.35b.46	Mishneh_Torah,_Sabbath.21.2	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.333.1	Tur,_Orach_Chaim.333
35b.46		שבת	26.15						0	http://www.sefaria.org/Beitzah.35b.46	sefaria.org/Mishneh_Torah,_Sabbath.26.15					Beitzah.35b.46	Mishneh_Torah,_Sabbath.26.15			
36a.4		שבת	21.2			א"ח	333.1	א"ח	333	http://www.sefaria.org/Beitzah.36a.4	sefaria.org/Mishneh_Torah,_Sabbath.21.2		sefaria.org/Shulchan_Arukh,_Orach_Chayim.333.1	sefaria.org/Tur,_Orach_Chaim.333		Beitzah.36a.4	Mishneh_Torah,_Sabbath.21.2		Shulchan_Arukh,_Orach_Chayim.333.1	Tur,_Orach_Chaim.333
36a.4		שבת	26.15						0	http://www.sefaria.org/Beitzah.36a.4	sefaria.org/Mishneh_Torah,_Sabbath.26.15					Beitzah.36a.4	Mishneh_Torah,_Sabbath.26.15			
36a.12		שביתת יום טוב	5.5			א"ח	521.1	א"ח	521	http://www.sefaria.org/Beitzah.36a.12	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.5		sefaria.org/Shulchan_Arukh,_Orach_Chayim.521.1	sefaria.org/Tur,_Orach_Chaim.521		Beitzah.36a.12	Mishneh_Torah,_Rest_on_a_Holiday.5.5		Shulchan_Arukh,_Orach_Chayim.521.1	Tur,_Orach_Chaim.521
36a.18		שביתת יום טוב	5.5						0	http://www.sefaria.org/Beitzah.36a.18	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.5					Beitzah.36a.18	Mishneh_Torah,_Rest_on_a_Holiday.5.5			
36a.24		שבת	25.23			א"ח	521.2	א"ח	521	http://www.sefaria.org/Beitzah.36a.24	sefaria.org/Mishneh_Torah,_Sabbath.25.23		sefaria.org/Shulchan_Arukh,_Orach_Chayim.521.2	sefaria.org/Tur,_Orach_Chaim.521		Beitzah.36a.24	Mishneh_Torah,_Sabbath.25.23		Shulchan_Arukh,_Orach_Chayim.521.2	Tur,_Orach_Chaim.521
36a.24		שבת	25.25			א"ח	338.7	א"ח	338	http://www.sefaria.org/Beitzah.36a.24	sefaria.org/Mishneh_Torah,_Sabbath.25.25		sefaria.org/Shulchan_Arukh,_Orach_Chayim.338.7	sefaria.org/Tur,_Orach_Chaim.338		Beitzah.36a.24	Mishneh_Torah,_Sabbath.25.25		Shulchan_Arukh,_Orach_Chayim.338.7	Tur,_Orach_Chaim.338
36a.40		שבת	25.24			א"ח	338.8	א"ח	338	http://www.sefaria.org/Beitzah.36a.40	sefaria.org/Mishneh_Torah,_Sabbath.25.24		sefaria.org/Shulchan_Arukh,_Orach_Chayim.338.8	sefaria.org/Tur,_Orach_Chaim.338		Beitzah.36a.40	Mishneh_Torah,_Sabbath.25.24		Shulchan_Arukh,_Orach_Chayim.338.8	Tur,_Orach_Chaim.338
36a.40		שבת	25.25			א"ח	521.3	א"ח	521	http://www.sefaria.org/Beitzah.36a.40	sefaria.org/Mishneh_Torah,_Sabbath.25.25		sefaria.org/Shulchan_Arukh,_Orach_Chayim.521.3	sefaria.org/Tur,_Orach_Chaim.521		Beitzah.36a.40	Mishneh_Torah,_Sabbath.25.25		Shulchan_Arukh,_Orach_Chayim.521.3	Tur,_Orach_Chaim.521
36a.45		שבת	25.24			א"ח	338.8	א"ח	338	http://www.sefaria.org/Beitzah.36a.45	sefaria.org/Mishneh_Torah,_Sabbath.25.24		sefaria.org/Shulchan_Arukh,_Orach_Chayim.338.8	sefaria.org/Tur,_Orach_Chaim.338		Beitzah.36a.45	Mishneh_Torah,_Sabbath.25.24		Shulchan_Arukh,_Orach_Chayim.338.8	Tur,_Orach_Chaim.338
36a.45		שבת	25.25			א"ח	521.3	א"ח	521	http://www.sefaria.org/Beitzah.36a.45	sefaria.org/Mishneh_Torah,_Sabbath.25.25		sefaria.org/Shulchan_Arukh,_Orach_Chayim.521.3	sefaria.org/Tur,_Orach_Chaim.521		Beitzah.36a.45	Mishneh_Torah,_Sabbath.25.25		Shulchan_Arukh,_Orach_Chayim.521.3	Tur,_Orach_Chaim.521
36a.48		שבת	25.25			א"ח	316.4	א"ח	316	http://www.sefaria.org/Beitzah.36a.48	sefaria.org/Mishneh_Torah,_Sabbath.25.25		sefaria.org/Shulchan_Arukh,_Orach_Chayim.316.4	sefaria.org/Tur,_Orach_Chaim.316		Beitzah.36a.48	Mishneh_Torah,_Sabbath.25.25		Shulchan_Arukh,_Orach_Chayim.316.4	Tur,_Orach_Chaim.316
36a.48		שבת	25.25			א"ח	316.4	א"ח	316	http://www.sefaria.org/Beitzah.36a.48	sefaria.org/Mishneh_Torah,_Sabbath.25.25		sefaria.org/Shulchan_Arukh,_Orach_Chayim.316.4	sefaria.org/Tur,_Orach_Chaim.316		Beitzah.36a.48	Mishneh_Torah,_Sabbath.25.25		Shulchan_Arukh,_Orach_Chayim.316.4	Tur,_Orach_Chaim.316
36a.64		שבת	1.6			א"ח	337.1	א"ח	337	http://www.sefaria.org/Beitzah.36a.64	sefaria.org/Mishneh_Torah,_Sabbath.1.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.337.1	sefaria.org/Tur,_Orach_Chaim.337		Beitzah.36a.64	Mishneh_Torah,_Sabbath.1.6		Shulchan_Arukh,_Orach_Chayim.337.1	Tur,_Orach_Chaim.337
36b.11		שבת	25.24	לאוין	75	א"ח	338.8	א"ח	338	http://www.sefaria.org/Beitzah.36b.11	sefaria.org/Mishneh_Torah,_Sabbath.25.24	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.338.8	sefaria.org/Tur,_Orach_Chaim.338		Beitzah.36b.11	Mishneh_Torah,_Sabbath.25.24	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.338.8	Tur,_Orach_Chaim.338
36b.11						א"ח	521.3	א"ח	521	http://www.sefaria.org/Beitzah.36b.11			sefaria.org/Shulchan_Arukh,_Orach_Chayim.521.3	sefaria.org/Tur,_Orach_Chaim.521		Beitzah.36b.11			Shulchan_Arukh,_Orach_Chayim.521.3	Tur,_Orach_Chaim.521
36b.21						א"ח	308.37	א"ח	308	http://www.sefaria.org/Beitzah.36b.21			sefaria.org/Shulchan_Arukh,_Orach_Chayim.308.37	sefaria.org/Tur,_Orach_Chaim.308		Beitzah.36b.21			Shulchan_Arukh,_Orach_Chayim.308.37	Tur,_Orach_Chaim.308
36b.21		שבת	26.13			א"ח	308.34	א"ח	308	http://www.sefaria.org/Beitzah.36b.21	sefaria.org/Mishneh_Torah,_Sabbath.26.13		sefaria.org/Shulchan_Arukh,_Orach_Chayim.308.34	sefaria.org/Tur,_Orach_Chaim.308		Beitzah.36b.21	Mishneh_Torah,_Sabbath.26.13		Shulchan_Arukh,_Orach_Chayim.308.34	Tur,_Orach_Chaim.308
36b.21						א"ח	518.5	א"ח	518	http://www.sefaria.org/Beitzah.36b.21			sefaria.org/Shulchan_Arukh,_Orach_Chayim.518.5	sefaria.org/Tur,_Orach_Chaim.518		Beitzah.36b.21			Shulchan_Arukh,_Orach_Chayim.518.5	Tur,_Orach_Chaim.518
36b.21						א"ח	308.35	א"ח	308	http://www.sefaria.org/Beitzah.36b.21			sefaria.org/Shulchan_Arukh,_Orach_Chayim.308.35	sefaria.org/Tur,_Orach_Chaim.308		Beitzah.36b.21			Shulchan_Arukh,_Orach_Chayim.308.35	Tur,_Orach_Chaim.308
36b.25						א"ח	308.34	א"ח	308	http://www.sefaria.org/Beitzah.36b.25			sefaria.org/Shulchan_Arukh,_Orach_Chayim.308.34	sefaria.org/Tur,_Orach_Chaim.308		Beitzah.36b.25			Shulchan_Arukh,_Orach_Chayim.308.34	Tur,_Orach_Chaim.308
36b.27		שביתת יום טוב	1.17							http://www.sefaria.org/Beitzah.36b.27	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.17					Beitzah.36b.27	Mishneh_Torah,_Rest_on_a_Holiday.1.17			
36b.29		שבת	21.6	לאוין	65	א"ח	336.1	א"ח	336	http://www.sefaria.org/Beitzah.36b.29	sefaria.org/Mishneh_Torah,_Sabbath.21.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.336.1	sefaria.org/Tur,_Orach_Chaim.336		Beitzah.36b.29	Mishneh_Torah,_Sabbath.21.6	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.336.1	Tur,_Orach_Chaim.336
36b.29						א"ח	524.1	א"ח	524	http://www.sefaria.org/Beitzah.36b.29			sefaria.org/Shulchan_Arukh,_Orach_Chayim.524.1	sefaria.org/Tur,_Orach_Chaim.524		Beitzah.36b.29			Shulchan_Arukh,_Orach_Chayim.524.1	Tur,_Orach_Chaim.524
36b.29		שבת	21.9			א"ח	339.1	א"ח	339	http://www.sefaria.org/Beitzah.36b.29	sefaria.org/Mishneh_Torah,_Sabbath.21.9		sefaria.org/Shulchan_Arukh,_Orach_Chayim.339.1	sefaria.org/Tur,_Orach_Chaim.339		Beitzah.36b.29	Mishneh_Torah,_Sabbath.21.9		Shulchan_Arukh,_Orach_Chayim.339.1	Tur,_Orach_Chaim.339
36b.29						א"ח	524.1	א"ח	524	http://www.sefaria.org/Beitzah.36b.29			sefaria.org/Shulchan_Arukh,_Orach_Chayim.524.1	sefaria.org/Tur,_Orach_Chaim.524		Beitzah.36b.29			Shulchan_Arukh,_Orach_Chayim.524.1	Tur,_Orach_Chaim.524
36b.29		שבת	23.5			א"ח	339.2	א"ח	339	http://www.sefaria.org/Beitzah.36b.29	sefaria.org/Mishneh_Torah,_Sabbath.23.5		sefaria.org/Shulchan_Arukh,_Orach_Chayim.339.2	sefaria.org/Tur,_Orach_Chaim.339		Beitzah.36b.29	Mishneh_Torah,_Sabbath.23.5		Shulchan_Arukh,_Orach_Chayim.339.2	Tur,_Orach_Chaim.339
36b.29						א"ח	339.3	א"ח	339	http://www.sefaria.org/Beitzah.36b.29			sefaria.org/Shulchan_Arukh,_Orach_Chayim.339.3	sefaria.org/Tur,_Orach_Chaim.339		Beitzah.36b.29			Shulchan_Arukh,_Orach_Chayim.339.3	Tur,_Orach_Chaim.339
36b.31		שבת	23.14			א"ח	524.1	א"ח	524	http://www.sefaria.org/Beitzah.36b.31	sefaria.org/Mishneh_Torah,_Sabbath.23.14		sefaria.org/Shulchan_Arukh,_Orach_Chayim.524.1	sefaria.org/Tur,_Orach_Chaim.524		Beitzah.36b.31	Mishneh_Torah,_Sabbath.23.14		Shulchan_Arukh,_Orach_Chayim.524.1	Tur,_Orach_Chaim.524
36b.31						א"ח	339.4	א"ח	339	http://www.sefaria.org/Beitzah.36b.31			sefaria.org/Shulchan_Arukh,_Orach_Chayim.339.4	sefaria.org/Tur,_Orach_Chaim.339		Beitzah.36b.31			Shulchan_Arukh,_Orach_Chayim.339.4	Tur,_Orach_Chaim.339
36b.31						ח"מ	5.1	ח"מ	5	http://www.sefaria.org/Beitzah.36b.31			sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.5.1	sefaria.org/Tur,_Choshen_Mishpat.5		Beitzah.36b.31			Shulchan_Arukh,_Choshen_Mishpat.5.1	Tur,_Choshen_Mishpat.5
36b.31		שבת	23.14			אה"ע	169.7	אה"ע	169	http://www.sefaria.org/Beitzah.36b.31	sefaria.org/Mishneh_Torah,_Sabbath.23.14		sefaria.org/Shulchan_Arukh,_Even_HaEzer.169.7	sefaria.org/Tur,_Even_HaEzer.169		Beitzah.36b.31	Mishneh_Torah,_Sabbath.23.14		Shulchan_Arukh,_Even_HaEzer.169.7	Tur,_Even_HaEzer.169
36b.33		שבת	23.9							http://www.sefaria.org/Beitzah.36b.33	sefaria.org/Mishneh_Torah,_Sabbath.23.9					Beitzah.36b.33	Mishneh_Torah,_Sabbath.23.9			
36b.35		שביתת יום טוב	1.1			א"ח	495.1	א"ח	495	http://www.sefaria.org/Beitzah.36b.35	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.1		sefaria.org/Shulchan_Arukh,_Orach_Chayim.495.1	sefaria.org/Tur,_Orach_Chaim.495		Beitzah.36b.35	Mishneh_Torah,_Rest_on_a_Holiday.1.1		Shulchan_Arukh,_Orach_Chayim.495.1	Tur,_Orach_Chaim.495
37a.4		יבום וחליצה	2.6	עשין	51	אה"ע	161.4	אה"ע	161	http://www.sefaria.org/Beitzah.37a.4	sefaria.org/Mishneh_Torah,_Levirate_Marriage_and_Release.2.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.51	sefaria.org/Shulchan_Arukh,_Even_HaEzer.161.4	sefaria.org/Tur,_Even_HaEzer.161		Beitzah.37a.4	Mishneh_Torah,_Levirate_Marriage_and_Release.2.6	Sefer_Mitzvot_Gadol,_Volume_Two.51	Shulchan_Arukh,_Even_HaEzer.161.4	Tur,_Even_HaEzer.161
37a.12		שביתת יום טוב	3.8			א"ח	506.3	א"ח	506	http://www.sefaria.org/Beitzah.37a.12	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.8		sefaria.org/Shulchan_Arukh,_Orach_Chayim.506.3	sefaria.org/Tur,_Orach_Chaim.506		Beitzah.37a.12	Mishneh_Torah,_Rest_on_a_Holiday.3.8		Shulchan_Arukh,_Orach_Chayim.506.3	Tur,_Orach_Chaim.506
37a.29		שביתת יום טוב	2.4			א"ח	498.10	א"ח	498	http://www.sefaria.org/Beitzah.37a.29	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.10	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.37a.29	Mishneh_Torah,_Rest_on_a_Holiday.2.4		Shulchan_Arukh,_Orach_Chayim.498.10	Tur,_Orach_Chaim.498
37a.44		שביתת יום טוב	5.9			א"ח	397.3	א"ח	397	http://www.sefaria.org/Beitzah.37a.44	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.9		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.3	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.37a.44	Mishneh_Torah,_Rest_on_a_Holiday.5.9		Shulchan_Arukh,_Orach_Chayim.397.3	Tur,_Orach_Chaim.397
37a.45		שביתת יום טוב	5.11			א"ח	397.4	א"ח	397	http://www.sefaria.org/Beitzah.37a.45	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.11		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.4	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.37a.45	Mishneh_Torah,_Rest_on_a_Holiday.5.11		Shulchan_Arukh,_Orach_Chayim.397.4	Tur,_Orach_Chaim.397
37a.46						א"ח	397.8	א"ח	397	http://www.sefaria.org/Beitzah.37a.46			sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.8	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.37a.46			Shulchan_Arukh,_Orach_Chayim.397.8	Tur,_Orach_Chaim.397
37a.47		שביתת יום טוב	5.17			א"ח	397.11	א"ח	397	http://www.sefaria.org/Beitzah.37a.47	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.17		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.11	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.37a.47	Mishneh_Torah,_Rest_on_a_Holiday.5.17		Shulchan_Arukh,_Orach_Chayim.397.11	Tur,_Orach_Chaim.397
37a.48		שביתת יום טוב	5.20			א"ח	397.12	א"ח	397	http://www.sefaria.org/Beitzah.37a.48	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.20		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.12	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.37a.48	Mishneh_Torah,_Rest_on_a_Holiday.5.20		Shulchan_Arukh,_Orach_Chayim.397.12	Tur,_Orach_Chaim.397
37b.5		שביתת יום טוב	5.11			א"ח	397.5	א"ח	397	http://www.sefaria.org/Beitzah.37b.5	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.11		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.5	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.37b.5	Mishneh_Torah,_Rest_on_a_Holiday.5.11		Shulchan_Arukh,_Orach_Chayim.397.5	Tur,_Orach_Chaim.397
37b.7		שביתת יום טוב	5.11			א"ח	397.5	א"ח	397	http://www.sefaria.org/Beitzah.37b.7	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.11		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.5	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.37b.7	Mishneh_Torah,_Rest_on_a_Holiday.5.11		Shulchan_Arukh,_Orach_Chayim.397.5	Tur,_Orach_Chaim.397
37b.16		שביתת יום טוב	5.18			א"ח	397.9	א"ח	397	http://www.sefaria.org/Beitzah.37b.16	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.18		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.9	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.37b.16	Mishneh_Torah,_Rest_on_a_Holiday.5.18		Shulchan_Arukh,_Orach_Chayim.397.9	Tur,_Orach_Chaim.397
37b.22		שביתת יום טוב	5.20			א"ח	397.10	א"ח	397	http://www.sefaria.org/Beitzah.37b.22	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.20		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.10	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.37b.22	Mishneh_Torah,_Rest_on_a_Holiday.5.20		Shulchan_Arukh,_Orach_Chayim.397.10	Tur,_Orach_Chaim.397
37b.36		טומאת מת	7.2							http://www.sefaria.org/Beitzah.37b.36	sefaria.org/Mishneh_Torah,_Defilement_by_a_Corpse.7.2					Beitzah.37b.36	Mishneh_Torah,_Defilement_by_a_Corpse.7.2			
37b.49		שמיטה ויובל	11.20							http://www.sefaria.org/Beitzah.37b.49	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.11.20					Beitzah.37b.49	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.11.20			
38a.8		שביתת יום טוב	5.20							http://www.sefaria.org/Beitzah.38a.8	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.20					Beitzah.38a.8	Mishneh_Torah,_Rest_on_a_Holiday.5.20			
38a.12		שביתת יום טוב	5.15			א"ח	397.6	א"ח	397	http://www.sefaria.org/Beitzah.38a.12	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.15		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.6	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.38a.12	Mishneh_Torah,_Rest_on_a_Holiday.5.15		Shulchan_Arukh,_Orach_Chayim.397.6	Tur,_Orach_Chaim.397
38a.12		שביתת יום טוב	5.15			א"ח	397.7	א"ח	397	http://www.sefaria.org/Beitzah.38a.12	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.15		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.7	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.38a.12	Mishneh_Torah,_Rest_on_a_Holiday.5.15		Shulchan_Arukh,_Orach_Chayim.397.7	Tur,_Orach_Chaim.397
38a.13		שביתת יום טוב	5.17			א"ח	397.11	א"ח	397	http://www.sefaria.org/Beitzah.38a.13	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.17		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.11	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.38a.13	Mishneh_Torah,_Rest_on_a_Holiday.5.17		Shulchan_Arukh,_Orach_Chayim.397.11	Tur,_Orach_Chaim.397
38a.15		שביתת יום טוב	5.17			א"ח	397.11	א"ח	397	http://www.sefaria.org/Beitzah.38a.15	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.17		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.11	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.38a.15	Mishneh_Torah,_Rest_on_a_Holiday.5.17		Shulchan_Arukh,_Orach_Chayim.397.11	Tur,_Orach_Chaim.397
38a.20		שביתת יום טוב	5.17			א"ח	397.11	א"ח	397	http://www.sefaria.org/Beitzah.38a.20	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.17		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.11	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.38a.20	Mishneh_Torah,_Rest_on_a_Holiday.5.17		Shulchan_Arukh,_Orach_Chayim.397.11	Tur,_Orach_Chaim.397
38a.22		שביתת יום טוב	5.17			א"ח	397.11	א"ח	397	http://www.sefaria.org/Beitzah.38a.22	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.17		sefaria.org/Shulchan_Arukh,_Orach_Chayim.397.11	sefaria.org/Tur,_Orach_Chaim.397		Beitzah.38a.22	Mishneh_Torah,_Rest_on_a_Holiday.5.17		Shulchan_Arukh,_Orach_Chayim.397.11	Tur,_Orach_Chaim.397
38b.8		מאכלות אסורות	15.12	לאוין	141	י"ד	98.1	י"ד	98	http://www.sefaria.org/Beitzah.38b.8	sefaria.org/Mishneh_Torah,_Forbidden_Foods.15.12	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.141	sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.98.1	sefaria.org/Tur,_Yoreh_Deah.98		Beitzah.38b.8	Mishneh_Torah,_Forbidden_Foods.15.12	Sefer_Mitzvot_Gadol,_Volume_One.141	Shulchan_Arukh,_Yoreh_De'ah.98.1	Tur,_Yoreh_Deah.98
