txt file line,Perek running counter,page running counter,Daf,Line,Rambam,Semag,Tur Shulchan Arukh,original,problem
697,מו,א,64a,1,"[u'Mishneh Torah, Forbidden Intercourse 8:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:5"", u""Shulchan Arukh, Yoreh De'ah 189:5"", u""Shulchan Arukh, Yoreh De'ah 189:7""]","מו א מיי' פ""ח מהל' איסורי ביאה הל""ו ועיין במ""מ סמג לאוין קיא טוש""ע יו""ד סי' קפט סעיף ה וסעי' ז",FALSE
698,מז,ב,64a,2,"[u'Mishneh Torah, Forbidden Intercourse 21:31']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']","[u'Tur, Even HaEzer 9', u'Shulchan Arukh, Even HaEzer 9:1']","מז ב מיי' פכ""א שם הל' לא סמג לאוין קכו טוש""ע אה""ע סי' ט סעיף א",FALSE
699,מח,ג,64a,4,"[u'Mishneh Torah, Forbidden Intercourse 8:7']","[u'Sefer Mitzvot Gadol, Negative Commandments 126']",,"מח ג מיי' שם פ""ח הל' ז סמג שם",FALSE
,,,64a,7,,,"[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:10""]",,
701,מט,ה,64a,9,"[u'Mishneh Torah, Forbidden Intercourse 8:7', u'Mishneh Torah, Forbidden Intercourse 8:8']",,"[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:2""]","מט ה ו מיי' שם הל""ז והל""ח טוש""ע יו""ד סי' קפט סעי' ב",
701,מט,ו,64a,12,"[u'Mishneh Torah, Forbidden Intercourse 8:7', u'Mishneh Torah, Forbidden Intercourse 8:8']",,"[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:2""]","מט ה ו מיי' שם הל""ז והל""ח טוש""ע יו""ד סי' קפט סעי' ב",FALSE
702,נ,ז,64a,14,,,"[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:14""]","נ ז טוש""ע שם סעיף יד",FALSE
703,א,א,64b,5,"[u'Mishneh Torah, Forbidden Intercourse 5:18', u'Mishneh Torah, Forbidden Intercourse 5:21', u'Mishneh Torah, Forbidden Intercourse 11:8']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 193', u""Shulchan Arukh, Yoreh De'ah 193:1"", u""Shulchan Arukh, Yoreh De'ah 193:1"", u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:13"", u'Tur, Even HaEzer 63', u'Shulchan Arukh, Even HaEzer 63:1']","א א מיי' פ""ה מהל' איסורי ביאה הלי""ח והל' כא ופי""א שם הל""ח סמג לאוין קיא טוש""ע יו""ד סי' קצג סעי' א וסי' קפ""ז סעיף יג וטוש""ע אה""ע סי' סג סעי' א",FALSE
704,ב,ב,64b,6,"[u'Mishneh Torah, Forbidden Intercourse 5:19']",,"[u'Shulchan Arukh, Even HaEzer 63:1', u'Tur, Even HaEzer 63']","ב ב מיי' פ""ה שם הלי""ט ועי' בפי""א ובטוש""ע שם",FALSE
705,ג,ג,64b,7,"[u'Mishneh Torah, Forbidden Intercourse 5:19']",,,"ג ג מיי' שם פ""ה וע' בהשגות ובמ""מ",FALSE
706,ד,ד,64b,9,"[u'Mishneh Torah, Forbidden Intercourse 5:18']",,,"ד ד מיי' שם הלי""ח",FALSE
,,,64b,10,"[u'Mishneh Torah, Forbidden Intercourse 5:24']",,,,
708,ה,ו,64b,11,"[u'Mishneh Torah, Forbidden Intercourse 5:23']",,,ה ו מיי' שם הל' כג,FALSE
709,ו,ז,64b,13,"[u'Mishneh Torah, Forbidden Intercourse 5:19']",,,"ו ז מיי' שם הלי""ט",FALSE
710,ז,ח,64b,14,,,"[u'Tur, Even HaEzer 63', u'Shulchan Arukh, Even HaEzer 63:1']","ז ח טוש""ע אה""ע סי' סג סעי' א",FALSE
,,,64b,15,"[u'Mishneh Torah, Sabbath 1:5']",,,,
711,ח,י,64b,17,"[u'Mishneh Torah, Forbidden Intercourse 5:25']",,,ח י מיי' שם הל' כה,FALSE
712,ט,כ,64b,18,"[u'Mishneh Torah, Forbidden Intercourse 5:19']",,,ט כ מיי' שם הל' יט,FALSE
713,י,ל,64b,19,"[u'Mishneh Torah, Forbidden Intercourse 5:20']",,,"י ל מיי' שם הל""כ",FALSE
714,יא,א,65a,2,"[u'Mishneh Torah, Marriage 2:2']","[u'Sefer Mitzvot Gadol, Positive Commandments 48']","[u'Tur, Yoreh Deah 234', u""Shulchan Arukh, Yoreh De'ah 234:1""]","יא א מיי' פ""ב מהל' אישות הל""ב סמג עשין מח טוש""ע יו""ד סי' רלד סעי' א בהג""ה",FALSE
715,יב,ב,65a,4,"[u'Mishneh Torah, Forbidden Intercourse 5:22']",,,"יב ב מיי' פ""ה מהל' איסורי ביאה הל' כב",FALSE
716,יג,ג,65a,12,"[u'Mishneh Torah, Forbidden Foods 11:24', u'Mishneh Torah, Defilement of Foods 11:17']",,,"יג ג מיי' פי""א מהל' מאכלות אסורות הל' כד ופי""א מהל' טומאת אוכלים הלי""ז",FALSE
717,יד,א,65b,4,"[u'Mishneh Torah, Forbidden Foods 11:21', u'Mishneh Torah, Forbidden Foods 11:24']","[u'Sefer Mitzvot Gadol, Negative Commandments 141']","[u'Tur, Yoreh Deah 138', u""Shulchan Arukh, Yoreh De'ah 138:6""]","יד א מיי' פי""א מהל' מאכלות אסורות הל' כא כד סמג לאוין קמא טוש""ע יו""ד סי' קלח סעי' ו",FALSE
718,טו,ב,65b,5,"[u'Mishneh Torah, Forbidden Foods 11:24', u'Mishneh Torah, Defilement of Foods 11:17']","[u'Sefer Mitzvot Gadol, Negative Commandments 141']","[u""Shulchan Arukh, Yoreh De'ah 138:6"", u'Tur, Yoreh Deah 138']","טו ב מיי' שם ופי""א מהל' טומאת אוכלין הלי""ז סמג שם טוש""ע שם",FALSE
719,טז,ג,65b,12,"[u'Mishneh Torah, Forbidden Intercourse 11:8', u'Mishneh Torah, Forbidden Intercourse 5:19']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 193', u""Shulchan Arukh, Yoreh De'ah 193:1"", u'Tur, Even HaEzer 63', u'Shulchan Arukh, Even HaEzer 63:1']","טז ג ד מיי' פי""א מהל' איסורי ביאה הל""ח ופ""ה שם הל' יט סמג לאוין קיא טוש""ע יו""ד סימן קצג וטוש""ע אה""ע סי' סג סעי' א",
719,טז,ד,65b,14,"[u'Mishneh Torah, Forbidden Intercourse 11:8', u'Mishneh Torah, Forbidden Intercourse 5:19']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 193', u""Shulchan Arukh, Yoreh De'ah 193:1"", u'Tur, Even HaEzer 63', u'Shulchan Arukh, Even HaEzer 63:1']","טז ג ד מיי' פי""א מהל' איסורי ביאה הל""ח ופ""ה שם הל' יט סמג לאוין קיא טוש""ע יו""ד סימן קצג וטוש""ע אה""ע סי' סג סעי' א",FALSE
720,יז,ה,65b,17,"[u'Mishneh Torah, Forbidden Intercourse 5:18']",,,"יז ה מיי' שם פ""ה הלי""ח",FALSE
721,יח,ו,65b,20,"[u'Mishneh Torah, Forbidden Intercourse 4:20']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:1""]","יח ו מיי' שם פ""ד הל""כ סמג שם טוש""ע יו""ד סי' קפז סעי' א",FALSE
722,יט,א,66a,3,"[u'Mishneh Torah, Forbidden Intercourse 4:22']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:2""]","יט א מיי' פ""ד מהל' איסורי ביאה הל' כב סמג לאוין קיא טוש""ע י""ד סי' קפז סעיף ב",FALSE
723,כ,ב,66a,4,"[u'Mishneh Torah, Forbidden Intercourse 4:20']",,"[u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:5""]","כ ב מיי' שם הל' כ טוש""ע שם סעיף ה",FALSE
724,כא,ג,66a,4,"[u'Mishneh Torah, Forbidden Intercourse 4:20']",,"[u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:4""]","כא ג מיי' שם טוש""ע שם סעיף ד",FALSE
725,כב,ד,66a,5,"[u'Mishneh Torah, Forbidden Intercourse 4:20']",,"[u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:5""]","כב ד מיי' שם טוש""ע שם ס""ה",FALSE
726,כג,ה,66a,5,"[u'Mishneh Torah, Forbidden Intercourse 4:20']",,"[u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:6""]","כג ה מיי' שם טוש""ע שם סעיף ו",FALSE
727,כד,ו,66a,8,"[u'Mishneh Torah, Forbidden Intercourse 4:22']",,"[u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:2""]","כד ו מיי' שם הל' כב טוש""ע שם סעיף ב",FALSE
728,כה,ז,66a,9,"[u'Mishneh Torah, Forbidden Intercourse 4:20']",,"[u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:3""]","כה ז מיי' שם הלכה כ טוש""ע שם סעיף ג וע""ש",FALSE
729,כו,ח,66a,11,,,"[u'Tur, Yoreh Deah 187', u""Shulchan Arukh, Yoreh De'ah 187:9""]","כו ח טוש""ע שם סעיף ט",FALSE
,,,66a,14,"[u'Mishneh Torah, Defilement by Leprosy 10:6', u'Mishneh Torah, Defilement by Leprosy 10:8']",,,,
731,כז,י,66a,18,"[u'Mishneh Torah, Forbidden Intercourse 11:4']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 183', u""Shulchan Arukh, Yoreh De'ah 183:1""]","כז י מיי' פי""א מהל' איסורי ביאה הלכה ד סמג שם טור ש""ע שם סי' קפג סעי' א",FALSE
,,,66a,19,,,"[u'Tur, Yoreh Deah 188', u""Shulchan Arukh, Yoreh De'ah 188:3"", u'Tur, Yoreh Deah 194', u""Shulchan Arukh, Yoreh De'ah 194:2""]",,
733,כח,ל,66a,22,"[u'Mishneh Torah, Forbidden Intercourse 11:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 192', u""Shulchan Arukh, Yoreh De'ah 192:1""]","כח ל מ מיי' שם פי""א הלכה ט סמג שם טוש""ע שם סי' קצב סעיף א",
733,כח,מ,66a,25,"[u'Mishneh Torah, Forbidden Intercourse 11:9']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 192', u""Shulchan Arukh, Yoreh De'ah 192:1""]","כח ל מ מיי' שם פי""א הלכה ט סמג שם טוש""ע שם סי' קצב סעיף א",FALSE
734,כט,א,66b,1,"[u'Mishneh Torah, Immersion Pools 2:18']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:2""]","כט א ב מיי' פ""ב מה' מקוואות הל' יח סמג עשין רמח טוש""ע י""ד סי' קצט סעיף ב",
734,כט,ב,66b,2,"[u'Mishneh Torah, Immersion Pools 2:18']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:2""]","כט א ב מיי' פ""ב מה' מקוואות הל' יח סמג עשין רמח טוש""ע י""ד סי' קצט סעיף ב",FALSE
735,ל,ג,66b,3,"[u'Mishneh Torah, Immersion Pools 1:10']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:1""]","ל ג ד ה מיי' שם פ""א הל' י סמג שם טוש""ע שם סעי' א",
735,ל,ד,66b,3,"[u'Mishneh Torah, Immersion Pools 1:10']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:1""]","ל ג ד ה מיי' שם פ""א הל' י סמג שם טוש""ע שם סעי' א",
735,ל,ה,66b,4,"[u'Mishneh Torah, Immersion Pools 1:10']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:1""]","ל ג ד ה מיי' שם פ""א הל' י סמג שם טוש""ע שם סעי' א",FALSE
736,לא,ו,66b,4,"[u'Mishneh Torah, Sacrificial Procedure 17:6']",,,"לא ו מיי' פי""ז מהל' מעשה הקרבנות הלכה ו",FALSE
737,לב,ז,66b,5,"[u'Mishneh Torah, Immersion Pools 2:13']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:24""]","לב ז מיי' פ""ב מהלכות מקוואות הל' יג סמג עשין רמח טוש""ע י""ד סי' קצח סעיף כד",FALSE
738,לג,ח,66b,6,"[u'Mishneh Torah, Immersion Pools 2:17']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:10""]","לג ח ט מיי' שם הלכה יז ועיין בהשגות ובכ""מ סמג שם טוש""ע י""ד סי' קצט סעיף י",
738,לג,ט,66b,7,"[u'Mishneh Torah, Immersion Pools 2:17']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:10""]","לג ח ט מיי' שם הלכה יז ועיין בהשגות ובכ""מ סמג שם טוש""ע י""ד סי' קצט סעיף י",FALSE
739,לד,י,66b,8,"[u'Mishneh Torah, Immersion Pools 2:16']",,"[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:3"", u""Shulchan Arukh, Yoreh De'ah 199:3"", u""Shulchan Arukh, Yoreh De'ah 199:8""]","לד י מיי' שם הל' טז טוש""ע שם סעיף ג וסעיף ח",FALSE
740,לה,כ,66b,9,"[u'Mishneh Torah, Immersion Pools 1:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:31""]","לה כ ל מ מיי' שם פ""א הל' יא סמג שם טוש""ע י""ד סי' קצח סעיף לא",
740,לה,ל,66b,10,"[u'Mishneh Torah, Immersion Pools 1:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:31""]","לה כ ל מ מיי' שם פ""א הל' יא סמג שם טוש""ע י""ד סי' קצח סעיף לא",
740,לה,מ,66b,10,"[u'Mishneh Torah, Immersion Pools 1:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:31""]","לה כ ל מ מיי' שם פ""א הל' יא סמג שם טוש""ע י""ד סי' קצח סעיף לא",FALSE
741,לו,נ,66b,11,"[u'Mishneh Torah, Immersion Pools 1:11']",,"[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:33"", u""Shulchan Arukh, Yoreh De'ah 198:33"", u""Shulchan Arukh, Yoreh De'ah 198:34""]","לו נ מיי' שם טוש""ע שם סעיף לג וסעיף לד",FALSE
742,לז,א,67a,2,"[u'Mishneh Torah, Immersion Pools 1:11', u'Mishneh Torah, Immersion Pools 9:13']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 201', u""Shulchan Arukh, Yoreh De'ah 201:2""]","לז א מיי' פ""א מהל' מקואות הל' יא וע""ש ופ""ט הל' יג וע""ש סמג עשין רמח טוש""ע י""ד סי' רא סעיף ב",FALSE
743,לח,ב,67a,3,"[u'Mishneh Torah, Immersion Pools 2:19']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:6""]","לח ב מיי' שם פ""ב הל' יט סמג שם טוש""ע י""ד סי' קצט סעיף ו בהגה""ה",FALSE
744,לט,ג,67a,4,"[u'Mishneh Torah, Immersion Pools 2:20']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:9""]","לט ג מיי' שם הל' כ ועי' בהשגות ובכ""מ סמג שם טוש""ע שם סי' קצח סעיף ט",FALSE
745,מ,ד,67a,5,"[u'Mishneh Torah, Immersion Pools 2:1']",,"[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:7""]","מ ד מיי' שם הלכה א טוש""ע שם סעיף ז",FALSE
746,מא,ה,67a,6,"[u'Mishneh Torah, Immersion Pools 2:21']",,"[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:8""]","מא ה מיי' שם הל' כא טוש""ע שם סעיף ח",FALSE
747,מב,ו,67a,7,"[u'Mishneh Torah, Immersion Pools 2:22']",,"[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:39""]","מב ו מיי' שם הל' כב טוש""ע שם סעיף לט",FALSE
748,מג,ז,67a,8,"[u'Mishneh Torah, Immersion Pools 1:10']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:35""]","מג ז מיי' שם פ""א הל' י סמג שם טוש""ע שם סעיף לה",FALSE
749,מד,ח,67a,8,"[u'Mishneh Torah, Defilement by Leprosy 9:12']",,,"מד ח מיי' פ""ט מהל' טומאת צרעת הל' יב",FALSE
750,מה,ט,67a,9,"[u'Mishneh Torah, Immersion Pools 2:15']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:5""]","מה ט מיי' פ""ב מהל' מקואות הל' טו וע""ש סמג עשין רמח טוש""ע י""ד סי' קצח סעיף ה",FALSE
751,מו,א,67b,1,"[u'Mishneh Torah, Immersion Pools 2:15']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:5""]","מו א מיי' פ""ב מהל' מקואות הל' טו סמג עשין רמח טוש""ע י""ד סי' קצח סעיף ה",FALSE
752,מז,ב,67b,2,"[u'Mishneh Torah, Immersion Pools 1:12']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:1""]","מז ב ג ד מיי' שם פ""א הלכה יב סמג שם טוש""ע י""ד שם סעיף א",
752,מז,ג,67b,2,"[u'Mishneh Torah, Immersion Pools 1:12']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:1""]","מז ב ג ד מיי' שם פ""א הלכה יב סמג שם טוש""ע י""ד שם סעיף א",
752,מז,ד,67b,2,"[u'Mishneh Torah, Immersion Pools 1:12']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 198', u""Shulchan Arukh, Yoreh De'ah 198:1""]","מז ב ג ד מיי' שם פ""א הלכה יב סמג שם טוש""ע י""ד שם סעיף א",FALSE
753,מח,ה,67b,4,"[u'Mishneh Torah, Forbidden Intercourse 4:7']","[u'Sefer Mitzvot Gadol, Positive Commandments 241']","[u'Tur, Yoreh Deah 197', u""Shulchan Arukh, Yoreh De'ah 197:3""]","מח ה מיי' פ""ד מהל' איסורי ביאה הל' ז סמג עשין רמא טוש""ע י""ד סי' קצז סעיף ג",FALSE
754,מט,ו,67b,6,"[u'Mishneh Torah, Forbidden Intercourse 4:8']",,"[u'Tur, Yoreh Deah 197', u""Shulchan Arukh, Yoreh De'ah 197:4""]","מט ו ז ח ט מיי' שם הל' ח טוש""ע שם סעיף ד",
754,מט,ז,67b,6,"[u'Mishneh Torah, Forbidden Intercourse 4:8']",,"[u'Tur, Yoreh Deah 197', u""Shulchan Arukh, Yoreh De'ah 197:4""]","מט ו ז ח ט מיי' שם הל' ח טוש""ע שם סעיף ד",
754,מט,ח,67b,7,"[u'Mishneh Torah, Forbidden Intercourse 4:8']",,"[u'Tur, Yoreh Deah 197', u""Shulchan Arukh, Yoreh De'ah 197:4""]","מט ו ז ח ט מיי' שם הל' ח טוש""ע שם סעיף ד",
754,מט,ט,67b,7,"[u'Mishneh Torah, Forbidden Intercourse 4:8']",,"[u'Tur, Yoreh Deah 197', u""Shulchan Arukh, Yoreh De'ah 197:4""]","מט ו ז ח ט מיי' שם הל' ח טוש""ע שם סעיף ד",FALSE
755,מט,י,67b,10,"[u'Mishneh Torah, Forbidden Intercourse 11:17', u'Mishneh Torah, Those Who Defile Bed or Seat 5:9']",,,"מט י מיי' פי""א שם הלי""ז ופ""ה מהל' מטמאי משכב ומושב ה""ט",FALSE
756,נ,כ,67b,16,"[u'Mishneh Torah, Immersion Pools 2:16']","[u'Sefer Mitzvot Gadol, Positive Commandments 241']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:6""]","נ כ מיי' פ""ב מהלכות מקואות הל' טז סמג שם טוש""ע י""ד סי' קצט סעיף ו",FALSE
757,נא,א,68a,5,"[u'Mishneh Torah, Immersion Pools 2:16']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:3"", u""Shulchan Arukh, Yoreh De'ah 199:3"", u""Shulchan Arukh, Yoreh De'ah 199:4""]","נא א ב מיי' פ""ב מה' מקואות הלכה טז סמג עשין רמח טוש""ע י""ד סימן קצט סעיף ג וסעיף ד",
757,נא,ב,68a,6,"[u'Mishneh Torah, Immersion Pools 2:16']","[u'Sefer Mitzvot Gadol, Positive Commandments 248']","[u'Tur, Yoreh Deah 199', u""Shulchan Arukh, Yoreh De'ah 199:3"", u""Shulchan Arukh, Yoreh De'ah 199:3"", u""Shulchan Arukh, Yoreh De'ah 199:4""]","נא א ב מיי' פ""ב מה' מקואות הלכה טז סמג עשין רמח טוש""ע י""ד סימן קצט סעיף ג וסעיף ד",FALSE
758,נב,ג,68a,10,"[u'Mishneh Torah, Forbidden Intercourse 6:20']",,,"נב ג ד מיי' פ""ו מהל' איסורי ביאה הל' כ",
758,נב,ד,68a,14,"[u'Mishneh Torah, Forbidden Intercourse 6:20']",,,"נב ג ד מיי' פ""ו מהל' איסורי ביאה הל' כ",FALSE
759,נג,א,68b,7,"[u'Mishneh Torah, Forbidden Intercourse 8:9']",,"[u'Tur, Yoreh Deah 189']","נג א מיי' פ""ח מהל' איסורי ביאה הל' ט טור י""ד סי' קפט",FALSE
760,נד,ב,68b,10,"[u'Mishneh Torah, Forbidden Intercourse 6:20']",,,"נד ב ג מיי' שם פ""ו הלכה כ",
760,נד,ג,68b,14,"[u'Mishneh Torah, Forbidden Intercourse 6:20']",,,"נד ב ג מיי' שם פ""ו הלכה כ",FALSE
761,נה,ד,68b,15,"[u'Mishneh Torah, Forbidden Intercourse 6:21', u'Mishneh Torah, Offerings for Those with Incomplete Atonement 3:3']",,"[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:4""]","נה ד מיי' פ""ו מהל' איסורי ביאה הלכה כא ופ""ג מהל' מחוסרי כפרה הל' ג טוש""ע י""ד סימן קצו סעיף ד",FALSE
763,נו,א,69a,2,"[u'Mishneh Torah, Forbidden Intercourse 6:22']",,"[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:4""]","נו א ב ג ד מיי' פ""ו מהל' איסורי ביאה הל' כב טוש""ע י""ד סי' קצו סעיף ד",
763,נו,ב,69a,6,"[u'Mishneh Torah, Forbidden Intercourse 6:22']",,"[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:4""]","נו א ב ג ד מיי' פ""ו מהל' איסורי ביאה הל' כב טוש""ע י""ד סי' קצו סעיף ד",
763,נו,ג,69a,8,"[u'Mishneh Torah, Forbidden Intercourse 6:22']",,"[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:4""]","נו א ב ג ד מיי' פ""ו מהל' איסורי ביאה הל' כב טוש""ע י""ד סי' קצו סעיף ד",
763,נו,ד,69a,8,"[u'Mishneh Torah, Forbidden Intercourse 6:22']",,"[u'Tur, Yoreh Deah 196', u""Shulchan Arukh, Yoreh De'ah 196:4""]","נו א ב ג ד מיי' פ""ו מהל' איסורי ביאה הל' כב טוש""ע י""ד סי' קצו סעיף ד",FALSE
764,נז,א,69b,9,"[u'Mishneh Torah, Those Who Defile Bed or Seat 6:4', u'Mishneh Torah, Those Who Defile Bed or Seat 6:5']",,,"נז א ב ג ד ה מיי' פ""ו מהל' מטמאי משכב ומושב הלכה ד והלכה ה",
764,נז,ב,69b,9,"[u'Mishneh Torah, Those Who Defile Bed or Seat 6:4', u'Mishneh Torah, Those Who Defile Bed or Seat 6:5']",,,"נז א ב ג ד ה מיי' פ""ו מהל' מטמאי משכב ומושב הלכה ד והלכה ה",
